DriverNumber,stint,LapNumber,Compound,Seconds,avg_Adj_LapTime_td,Adj_FB_TD,diff,race
5,2,45,HARD,75.903,69.915553633,69.95982778,-0.0442741470000101,monaco
5,2,46,HARD,76.857,69.915553633,70.93200176,-1.01644812700002,monaco
5,2,47,HARD,75.991,69.915553633,70.08417575,-0.168622117000012,monaco
5,2,48,HARD,75.797,69.915553633,69.90834973,0.00720390299998996,monaco
5,4,30,MEDIUM,83.439,77.9456421757143,77.84992789,0.0957142857142799,portugal
5,4,31,MEDIUM,83.536,77.9456421757143,77.98792789,-0.0422857142857112,portugal
5,4,32,MEDIUM,83.014,77.9456421757143,77.50692789,0.438714285714283,portugal
5,4,33,MEDIUM,83.116,77.9456421757143,77.64992789,0.295714285714283,portugal
5,4,34,MEDIUM,83.123,77.9456421757143,77.69792789,0.247714285714281,portugal
5,4,35,MEDIUM,83.368,77.9456421757143,77.98392789,-0.0382857142857205,portugal
5,4,36,MEDIUM,83.244,77.9456421757143,77.90092789,0.0447142857142779,portugal
5,4,37,MEDIUM,83.08,77.9456421757143,77.77792789,0.167714285714283,portugal
5,4,38,MEDIUM,83.117,77.9456421757143,77.85592789,0.0897142857142796,portugal
5,4,39,MEDIUM,83.099,77.9456421757143,77.87892789,0.0667142857142835,portugal
5,4,40,MEDIUM,83.418,77.9456421757143,78.23892789,-0.293285714285716,portugal
5,4,41,MEDIUM,83.076,77.9456421757143,77.93792789,0.00771428571428601,portugal
5,4,55,MEDIUM,82.583,77.9456421757143,78.01892789,-0.0732857142857171,portugal
5,4,56,MEDIUM,83.476,77.9456421757143,78.95292789,-1.00728571428571,portugal
5,1,17,MEDIUM,104.163,97.4332432,97.4332432,0.0,us
5,3,40,HARD,100.481,95.815408555,95.49080524,0.324603315000004,us
5,3,41,HARD,101.121,95.815408555,96.14001187,-0.32460331499999,us
6,2,12,SOFT,71.946,64.91002566,64.9484214,-0.0383957399999986,austria
6,2,13,SOFT,71.941,64.91002566,64.93402566,-0.0240000000000009,austria
6,2,14,SOFT,71.864,64.91002566,64.84762992,0.0623957399999995,austria
6,3,57,HARD,70.643,65.3607427266667,65.05668317,0.304059556666672,austria
6,3,58,HARD,71.105,65.3607427266667,65.56074273,-0.200000003333329,austria
6,3,59,HARD,70.967,65.3607427266667,65.46480228,-0.104059553333329,austria
6,1,14,SOFT,102.131,95.49025014,95.49025014,0.0,bahrain
6,2,19,MEDIUM,97.644,91.7466086422222,91.46819599,0.278412652222215,bahrain
6,2,20,MEDIUM,97.447,91.7466086422222,91.31557693,0.431031712222207,bahrain
6,2,21,MEDIUM,97.556,91.7466086422222,91.46895787,0.277650772222216,bahrain
6,2,22,MEDIUM,97.618,91.7466086422222,91.57533881,0.171269832222208,bahrain
6,2,23,MEDIUM,97.32,91.7466086422222,91.32171975,0.424888892222214,bahrain
6,2,24,MEDIUM,98.097,91.7466086422222,92.14310069,-0.396492047777784,bahrain
6,2,25,MEDIUM,97.694,91.7466086422222,91.78448164,-0.0378729977777823,bahrain
6,2,26,MEDIUM,98.179,91.7466086422222,92.31386258,-0.567253937777792,bahrain
6,2,27,MEDIUM,98.149,91.7466086422222,92.32824352,-0.581634877777788,bahrain
6,3,51,MEDIUM,106.133,102.514767363333,101.3165292,1.19823816333334,bahrain
6,4,25,HARD,75.79,70.5989803835714,68.81886707,1.78011331357143,dutch
6,4,31,HARD,76.682,70.5989803835714,69.9631361,0.63584428357143,dutch
6,4,32,HARD,77.132,70.5989803835714,70.45518094,0.143799443571424,dutch
6,4,42,HARD,76.835,70.5989803835714,70.57862934,0.0203510435714236,dutch
6,4,43,HARD,76.251,70.5989803835714,70.03667418,0.562306203571424,dutch
6,4,44,HARD,76.772,70.5989803835714,70.59971902,-0.000738636428565087,dutch
6,4,45,HARD,76.333,70.5989803835714,70.20276386,0.396216523571425,dutch
6,4,46,HARD,76.751,70.5989803835714,70.6628087,-0.0638283164285696,dutch
6,4,47,HARD,76.488,70.5989803835714,70.44185354,0.157126843571433,dutch
6,4,48,HARD,76.16,70.5989803835714,70.15589838,0.443082003571433,dutch
6,4,61,HARD,76.287,70.5989803835714,70.8294813,-0.230500916428568,dutch
6,4,62,HARD,76.694,70.5989803835714,71.27852614,-0.679545756428567,dutch
6,4,63,HARD,77.006,70.5989803835714,71.63257098,-1.03359059642857,dutch
6,1,18,MEDIUM,120.899,114.852593,114.852593,0.0,france
