code,circuit,gp,raceid,position,tm,ms,lap,box,accumulated,compound,stint
ALB,Red Bull Ring,Austrian Grand Prix,1031,4,1:15.104,75104,1,,0,soft,stint_1
ALB,Red Bull Ring,Austrian Grand Prix,1031,4,1:10.362,70362,2,,75104,soft,stint_1
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:09.579,69579,3,,145466,soft,stint_1
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:09.853,69853,4,,215045,soft,stint_1
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:09.412,69412,5,,284898,soft,stint_1
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:09.525,69525,6,,354310,soft,stint_1
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:09.808,69808,7,,423835,soft,stint_1
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:09.649,69649,8,,493643,soft,stint_1
ALB,Red Bull Ring,Austrian Grand Prix,1031,4,1:11.677,71677,9,,563292,soft,stint_1
ALB,Red Bull Ring,Austrian Grand Prix,1031,4,1:10.495,70495,10,,634969,soft,stint_1
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:10.097,70097,11,,705464,soft,stint_1
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:09.883,69883,12,,775561,soft,stint_1
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:09.752,69752,13,,845444,soft,stint_1
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:10.010,70010,14,,915196,soft,stint_1
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:10.108,70108,15,,985206,soft,stint_1
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:10.082,70082,16,,1055314,soft,stint_1
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:09.823,69823,17,,1125396,soft,stint_1
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:09.907,69907,18,,1195219,soft,stint_1
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:10.085,70085,19,,1265126,soft,stint_1
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:09.947,69947,20,,1335211,soft,stint_1
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:10.102,70102,21,,1405158,soft,stint_1
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:09.896,69896,22,,1475260,soft,stint_1
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:09.997,69997,23,,1545156,soft,stint_1
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:09.935,69935,24,,1615153,soft,stint_1
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:09.919,69919,25,,1685088,soft,stint_1
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:27.164,87164,26,1,1755007,hard,stint_2
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:50.964,110964,27,,1929335,hard,stint_2
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:46.649,106649,28,,2040299,hard,stint_2
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:55.676,115676,29,,2146948,hard,stint_2
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:52.142,112142,30,,2262624,hard,stint_2
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:10.050,70050,31,,2374766,hard,stint_2
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:09.365,69365,32,,2444816,hard,stint_2
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:09.271,69271,33,,2514181,hard,stint_2
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:08.703,68703,34,,2583452,hard,stint_2
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:08.618,68618,35,,2652155,hard,stint_2
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:08.703,68703,36,,2720773,hard,stint_2
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:08.593,68593,37,,2789476,hard,stint_2
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:08.734,68734,38,,2858069,hard,stint_2
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:08.722,68722,39,,2926803,hard,stint_2
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:08.678,68678,40,,2995525,hard,stint_2
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:08.774,68774,41,,3064203,hard,stint_2
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:08.880,68880,42,,3132977,hard,stint_2
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:09.007,69007,43,,3201857,hard,stint_2
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:08.827,68827,44,,3270864,hard,stint_2
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:09.120,69120,45,,3339691,hard,stint_2
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:09.085,69085,46,,3408811,hard,stint_2
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:08.743,68743,47,,3477896,hard,stint_2
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:08.637,68637,48,,3546639,hard,stint_2
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:08.584,68584,49,,3615276,hard,stint_2
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:08.432,68432,50,,3683860,hard,stint_2
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:20.622,80622,51,2,3752292,soft,stint_3
ALB,Red Bull Ring,Austrian Grand Prix,1031,4,1:49.417,109417,52,,3913536,soft,stint_3
ALB,Red Bull Ring,Austrian Grand Prix,1031,4,1:53.584,113584,53,,4022953,soft,stint_3
ALB,Red Bull Ring,Austrian Grand Prix,1031,4,1:37.290,97290,54,,4136537,soft,stint_3
ALB,Red Bull Ring,Austrian Grand Prix,1031,4,1:39.511,99511,55,,4233827,soft,stint_3
ALB,Red Bull Ring,Austrian Grand Prix,1031,4,1:54.081,114081,56,3,4333338,soft,stint_3
ALB,Red Bull Ring,Austrian Grand Prix,1031,4,1:56.349,116349,57,,4561500,soft,stint_3
ALB,Red Bull Ring,Austrian Grand Prix,1031,4,1:51.006,111006,58,,4677849,soft,stint_3
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:41.457,101457,59,,4788855,soft,stint_3
ALB,Red Bull Ring,Austrian Grand Prix,1031,3,1:36.508,96508,60,,4890312,soft,stint_3
ALB,Red Bull Ring,Austrian Grand Prix,1031,13,1:16.768,76768,61,,4986820,soft,stint_3
ALB,Red Bull Ring,Austrian Grand Prix,1031,13,1:10.174,70174,62,,5063588,soft,stint_3
ALB,Red Bull Ring,Austrian Grand Prix,1031,13,1:09.610,69610,63,,5133762,soft,stint_3
ALB,Red Bull Ring,Austrian Grand Prix,1031,12,1:09.920,69920,64,,5203372,soft,stint_3
ALB,Red Bull Ring,Austrian Grand Prix,1031,12,1:10.521,70521,65,,5273292,soft,stint_3
ALB,Red Bull Ring,Austrian Grand Prix,1031,12,1:10.859,70859,66,,5343813,soft,stint_3
ALB,Red Bull Ring,Austrian Grand Prix,1031,11,1:10.182,70182,67,,5414672,soft,stint_3
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:11.454,71454,1,,0,soft,stint_1
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:09.441,69441,2,,71454,soft,stint_1
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:09.598,69598,3,,140895,soft,stint_1
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:09.592,69592,4,,210493,soft,stint_1
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:09.159,69159,5,,280085,soft,stint_1
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:09.386,69386,6,,349244,soft,stint_1
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:09.051,69051,7,,418630,soft,stint_1
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:09.185,69185,8,,487681,soft,stint_1
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:09.357,69357,9,,556866,soft,stint_1
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:09.457,69457,10,,626223,soft,stint_1
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:09.407,69407,11,,695680,soft,stint_1
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:09.649,69649,12,,765087,soft,stint_1
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:09.333,69333,13,,834736,soft,stint_1
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:09.547,69547,14,,904069,soft,stint_1
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:09.300,69300,15,,973616,soft,stint_1
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:09.417,69417,16,,1042916,soft,stint_1
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:09.224,69224,17,,1112333,soft,stint_1
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:09.049,69049,18,,1181557,soft,stint_1
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:09.260,69260,19,,1250606,soft,stint_1
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:09.512,69512,20,,1319866,soft,stint_1
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:09.699,69699,21,,1389378,soft,stint_1
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:09.847,69847,22,,1459077,soft,stint_1
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:09.617,69617,23,,1528924,soft,stint_1
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:10.405,70405,24,,1598541,soft,stint_1
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:10.149,70149,25,,1668946,soft,stint_1
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:24.118,84118,26,1,1739095,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,2:02.933,122933,27,,1907331,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:50.849,110849,28,,2030264,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:55.283,115283,29,,2141113,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:53.743,113743,30,,2256396,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:08.736,68736,31,,2370139,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:08.733,68733,32,,2438875,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:08.520,68520,33,,2507608,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:08.524,68524,34,,2576128,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:08.433,68433,35,,2644652,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:08.260,68260,36,,2713085,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:08.194,68194,37,,2781345,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:08.235,68235,38,,2849539,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:08.303,68303,39,,2917774,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:08.131,68131,40,,2986077,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:08.142,68142,41,,3054208,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:08.272,68272,42,,3122350,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:08.472,68472,43,,3190622,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:08.322,68322,44,,3259094,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:08.231,68231,45,,3327416,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:08.462,68462,46,,3395647,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:08.421,68421,47,,3464109,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:08.279,68279,48,,3532530,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:08.422,68422,49,,3600809,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:08.351,68351,50,,3669231,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:15.384,75384,51,,3737582,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:55.395,115395,52,,3812966,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,2:00.100,120100,53,,3928361,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:40.093,100093,54,,4048461,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:36.079,96079,55,,4148554,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:54.808,114808,56,2,4244633,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:57.837,117837,57,,4474249,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:49.815,109815,58,,4592086,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:42.625,102625,59,,4701901,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:38.546,98546,60,,4804526,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:08.204,68204,61,,4903072,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:08.378,68378,62,,4971276,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:08.062,68062,63,,5039654,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:08.174,68174,64,,5107716,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:08.238,68238,65,,5175890,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:08.199,68199,66,,5244128,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:08.023,68023,67,,5312327,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:07.657,67657,68,,5380350,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:10.046,70046,69,,5448007,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:08.200,68200,70,,5518053,hard,stint_2
BOT,Red Bull Ring,Austrian Grand Prix,1031,1,1:08.412,68412,71,,5586253,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,12,1:19.106,79106,1,,0,medium,stint_1
GAS,Red Bull Ring,Austrian Grand Prix,1031,12,1:12.412,72412,2,,79106,medium,stint_1
GAS,Red Bull Ring,Austrian Grand Prix,1031,12,1:11.311,71311,3,,151518,medium,stint_1
GAS,Red Bull Ring,Austrian Grand Prix,1031,12,1:10.725,70725,4,,222829,medium,stint_1
GAS,Red Bull Ring,Austrian Grand Prix,1031,12,1:11.511,71511,5,,293554,medium,stint_1
GAS,Red Bull Ring,Austrian Grand Prix,1031,12,1:12.028,72028,6,,365065,medium,stint_1
GAS,Red Bull Ring,Austrian Grand Prix,1031,12,1:11.173,71173,7,,437093,medium,stint_1
GAS,Red Bull Ring,Austrian Grand Prix,1031,12,1:10.912,70912,8,,508266,medium,stint_1
GAS,Red Bull Ring,Austrian Grand Prix,1031,12,1:10.902,70902,9,,579178,medium,stint_1
GAS,Red Bull Ring,Austrian Grand Prix,1031,12,1:11.031,71031,10,,650080,medium,stint_1
GAS,Red Bull Ring,Austrian Grand Prix,1031,11,1:11.089,71089,11,,721111,medium,stint_1
GAS,Red Bull Ring,Austrian Grand Prix,1031,11,1:11.069,71069,12,,792200,medium,stint_1
GAS,Red Bull Ring,Austrian Grand Prix,1031,11,1:10.897,70897,13,,863269,medium,stint_1
GAS,Red Bull Ring,Austrian Grand Prix,1031,11,1:10.827,70827,14,,934166,medium,stint_1
GAS,Red Bull Ring,Austrian Grand Prix,1031,11,1:10.970,70970,15,,1004993,medium,stint_1
GAS,Red Bull Ring,Austrian Grand Prix,1031,11,1:10.953,70953,16,,1075963,medium,stint_1
GAS,Red Bull Ring,Austrian Grand Prix,1031,10,1:10.762,70762,17,,1146916,medium,stint_1
GAS,Red Bull Ring,Austrian Grand Prix,1031,10,1:10.844,70844,18,,1217678,medium,stint_1
GAS,Red Bull Ring,Austrian Grand Prix,1031,9,1:10.712,70712,19,,1288522,medium,stint_1
GAS,Red Bull Ring,Austrian Grand Prix,1031,9,1:10.939,70939,20,,1359234,medium,stint_1
GAS,Red Bull Ring,Austrian Grand Prix,1031,9,1:10.733,70733,21,,1430173,medium,stint_1
GAS,Red Bull Ring,Austrian Grand Prix,1031,9,1:10.535,70535,22,,1500906,medium,stint_1
GAS,Red Bull Ring,Austrian Grand Prix,1031,9,1:10.672,70672,23,,1571441,medium,stint_1
GAS,Red Bull Ring,Austrian Grand Prix,1031,9,1:10.568,70568,24,,1642113,medium,stint_1
GAS,Red Bull Ring,Austrian Grand Prix,1031,9,1:10.610,70610,25,,1712681,medium,stint_1
GAS,Red Bull Ring,Austrian Grand Prix,1031,9,1:35.769,95769,26,1,1783291,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,9,1:49.983,109983,27,,1974829,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,9,1:21.920,81920,28,,2084812,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,9,1:54.011,114011,29,,2166732,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,9,1:45.599,105599,30,,2280743,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,8,1:11.099,71099,31,,2386342,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,8,1:10.283,70283,32,,2457441,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,8,1:09.999,69999,33,,2527724,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,8,1:09.628,69628,34,,2597723,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,8,1:09.952,69952,35,,2667351,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,8,1:09.969,69969,36,,2737303,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,8,1:09.864,69864,37,,2807272,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,8,1:09.576,69576,38,,2877136,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,8,1:09.839,69839,39,,2946712,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,8,1:09.821,69821,40,,3016551,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,8,1:09.813,69813,41,,3086372,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,8,1:09.805,69805,42,,3156185,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,8,1:09.595,69595,43,,3225990,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,8,1:09.821,69821,44,,3295585,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,8,1:10.115,70115,45,,3365406,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,8,1:09.646,69646,46,,3435521,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,8,1:09.453,69453,47,,3505167,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,8,1:09.429,69429,48,,3574620,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,8,1:09.370,69370,49,,3644049,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,8,1:09.370,69370,50,,3713419,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,8,1:28.958,88958,51,,3782789,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,8,1:34.649,94649,52,,3871747,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,7,1:43.812,103812,53,,3966396,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,7,1:33.431,93431,54,,4070208,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,7,1:41.284,101284,55,,4163639,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,7,1:55.497,115497,56,2,4264923,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,7,1:55.197,115197,57,,4495917,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,7,1:50.947,110947,58,,4611114,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,7,1:43.204,103204,59,,4722061,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,7,1:32.585,92585,60,,4825265,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,6,1:10.672,70672,61,,4917850,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,7,1:10.370,70370,62,,4988522,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,7,1:09.341,69341,63,,5058892,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,7,1:09.025,69025,64,,5128233,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,7,1:09.359,69359,65,,5197258,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,7,1:09.943,69943,66,,5266617,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,7,1:09.521,69521,67,,5336560,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,7,1:09.361,69361,68,,5406081,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,7,1:09.484,69484,69,,5475442,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,7,1:09.121,69121,70,,5544926,hard,stint_2
GAS,Red Bull Ring,Austrian Grand Prix,1031,7,1:09.640,69640,71,,5614047,hard,stint_2
GIO,Red Bull Ring,Austrian Grand Prix,1031,14,1:20.013,80013,1,,0,medium,stint_1
GIO,Red Bull Ring,Austrian Grand Prix,1031,14,1:12.959,72959,2,,80013,medium,stint_1
GIO,Red Bull Ring,Austrian Grand Prix,1031,14,1:11.633,71633,3,,152972,medium,stint_1
GIO,Red Bull Ring,Austrian Grand Prix,1031,14,1:11.482,71482,4,,224605,medium,stint_1
GIO,Red Bull Ring,Austrian Grand Prix,1031,14,1:11.848,71848,5,,296087,medium,stint_1
GIO,Red Bull Ring,Austrian Grand Prix,1031,15,1:12.479,72479,6,,367935,medium,stint_1
GIO,Red Bull Ring,Austrian Grand Prix,1031,15,1:11.830,71830,7,,440414,medium,stint_1
GIO,Red Bull Ring,Austrian Grand Prix,1031,15,1:11.584,71584,8,,512244,medium,stint_1
GIO,Red Bull Ring,Austrian Grand Prix,1031,15,1:11.583,71583,9,,583828,medium,stint_1
GIO,Red Bull Ring,Austrian Grand Prix,1031,15,1:11.654,71654,10,,655411,medium,stint_1
GIO,Red Bull Ring,Austrian Grand Prix,1031,14,1:11.860,71860,11,,727065,medium,stint_1
GIO,Red Bull Ring,Austrian Grand Prix,1031,14,1:11.451,71451,12,,798925,medium,stint_1
GIO,Red Bull Ring,Austrian Grand Prix,1031,14,1:11.483,71483,13,,870376,medium,stint_1
GIO,Red Bull Ring,Austrian Grand Prix,1031,14,1:10.987,70987,14,,941859,medium,stint_1
GIO,Red Bull Ring,Austrian Grand Prix,1031,15,1:12.546,72546,15,,1012846,medium,stint_1
GIO,Red Bull Ring,Austrian Grand Prix,1031,15,1:11.406,71406,16,,1085392,medium,stint_1
GIO,Red Bull Ring,Austrian Grand Prix,1031,14,1:11.093,71093,17,,1156798,medium,stint_1
GIO,Red Bull Ring,Austrian Grand Prix,1031,15,1:12.451,72451,18,,1227891,medium,stint_1
GIO,Red Bull Ring,Austrian Grand Prix,1031,15,1:11.027,71027,19,,1300342,medium,stint_1
GIO,Red Bull Ring,Austrian Grand Prix,1031,15,1:11.030,71030,20,,1371369,medium,stint_1
GIO,Red Bull Ring,Austrian Grand Prix,1031,14,1:11.165,71165,21,,1442399,medium,stint_1
GIO,Red Bull Ring,Austrian Grand Prix,1031,14,1:10.867,70867,22,,1513564,medium,stint_1
GIO,Red Bull Ring,Austrian Grand Prix,1031,14,1:10.902,70902,23,,1584431,medium,stint_1
GIO,Red Bull Ring,Austrian Grand Prix,1031,13,1:10.971,70971,24,,1655333,medium,stint_1
GIO,Red Bull Ring,Austrian Grand Prix,1031,12,1:18.971,78971,25,1,1726304,hard,stint_2
GIO,Red Bull Ring,Austrian Grand Prix,1031,12,2:17.383,137383,26,,1884246,hard,stint_2
GIO,Red Bull Ring,Austrian Grand Prix,1031,12,1:24.006,84006,27,,2021629,hard,stint_2
GIO,Red Bull Ring,Austrian Grand Prix,1031,12,1:13.014,73014,28,,2105635,hard,stint_2
GIO,Red Bull Ring,Austrian Grand Prix,1031,12,1:29.540,89540,29,,2178649,hard,stint_2
GIO,Red Bull Ring,Austrian Grand Prix,1031,12,1:43.562,103562,30,,2268189,hard,stint_2
GIO,Red Bull Ring,Austrian Grand Prix,1031,11,1:11.026,71026,31,,2371751,hard,stint_2
GIO,Red Bull Ring,Austrian Grand Prix,1031,11,1:10.785,70785,32,,2442777,hard,stint_2
GIO,Red Bull Ring,Austrian Grand Prix,1031,11,1:10.152,70152,33,,2513562,hard,stint_2
GIO,Red Bull Ring,Austrian Grand Prix,1031,11,1:10.073,70073,34,,2583714,hard,stint_2
GIO,Red Bull Ring,Austrian Grand Prix,1031,11,1:10.300,70300,35,,2653787,hard,stint_2
GIO,Red Bull Ring,Austrian Grand Prix,1031,11,1:10.412,70412,36,,2724087,hard,stint_2
GIO,Red Bull Ring,Austrian Grand Prix,1031,11,1:10.325,70325,37,,2794499,hard,stint_2
GIO,Red Bull Ring,Austrian Grand Prix,1031,11,1:10.150,70150,38,,2864824,hard,stint_2
GIO,Red Bull Ring,Austrian Grand Prix,1031,11,1:10.111,70111,39,,2934974,hard,stint_2
GIO,Red Bull Ring,Austrian Grand Prix,1031,11,1:10.321,70321,40,,3005085,hard,stint_2
GIO,Red Bull Ring,Austrian Grand Prix,1031,11,1:09.992,69992,41,,3075406,hard,stint_2
GIO,Red Bull Ring,Austrian Grand Prix,1031,11,1:09.939,69939,42,,3145398,hard,stint_2
GIO,Red Bull Ring,Austrian Grand Prix,1031,11,1:09.654,69654,43,,3215337,hard,stint_2
GIO,Red Bull Ring,Austrian Grand Prix,1031,11,1:09.830,69830,44,,3284991,hard,stint_2
GIO,Red Bull Ring,Austrian Grand Prix,1031,11,1:09.894,69894,45,,3354821,hard,stint_2
GIO,Red Bull Ring,Austrian Grand Prix,1031,11,1:09.525,69525,46,,3424715,hard,stint_2
GIO,Red Bull Ring,Austrian Grand Prix,1031,11,1:09.211,69211,47,,3494240,hard,stint_2
GIO,Red Bull Ring,Austrian Grand Prix,1031,11,1:09.436,69436,48,,3563451,hard,stint_2
GIO,Red Bull Ring,Austrian Grand Prix,1031,11,1:09.372,69372,49,,3632887,hard,stint_2
GIO,Red Bull Ring,Austrian Grand Prix,1031,11,1:09.232,69232,50,,3702259,hard,stint_2
GIO,Red Bull Ring,Austrian Grand Prix,1031,11,1:28.519,88519,51,,3771491,hard,stint_2
GIO,Red Bull Ring,Austrian Grand Prix,1031,10,1:35.510,95510,52,,3860010,hard,stint_2
GIO,Red Bull Ring,Austrian Grand Prix,1031,10,1:40.907,100907,53,,3955520,hard,stint_2
GIO,Red Bull Ring,Austrian Grand Prix,1031,10,1:31.917,91917,54,,4056427,hard,stint_2
GIO,Red Bull Ring,Austrian Grand Prix,1031,10,1:41.434,101434,55,2,4148344,soft,stint_3
