code,date,year,raceId,lap,time,milliseconds
SAI,2020-09-27,2020,1040,25,1:41.223,101223
SAI,2020-09-27,2020,1040,52,1:39.536,99536
SAI,2020-10-25,2020,1042,36,1:22.292,82292
SAI,2020-09-13,2020,1039,19,1:22.919,82919
NOR,2020-09-13,2020,1039,4,2:14.602,134602
SAI,2020-07-19,2020,1033,60,1:19.224,79224
SAI,2020-11-15,2020,1044,32,1:43.018,103018
SAI,2020-08-02,2020,1034,3,2:30.222,150222
SAI,2020-08-02,2020,1034,25,1:32.565,92565
SAI,2020-08-09,2020,1035,46,1:33.483,93483
NOR,2020-09-27,2020,1040,31,1:41.378,101378
SAI,2020-09-06,2020,1038,25,2:00.295,120295
SAI,2020-09-06,2020,1038,50,1:25.926,85926
SAI,2020-07-05,2020,1031,5,1:09.159,69159
SAI,2020-07-05,2020,1031,51,1:27.749,87749
SAI,2020-08-16,2020,1036,27,1:23.670,83670
SAI,2020-11-15,2020,1044,50,1:41.623,101623
SAI,2020-11-15,2020,1044,18,1:43.951,103951
SAI,2020-08-09,2020,1035,40,1:31.290,91290
SAI,2020-07-19,2020,1033,43,1:20.966,80966
SAI,2020-07-12,2020,1032,1,1:38.763,98763
SAI,2020-11-01,2020,1043,58,1:17.915,77915
SAI,2020-11-01,2020,1043,13,1:19.705,79705
SAI,2020-08-16,2020,1036,5,1:24.370,84370
SAI,2020-08-16,2020,1036,26,1:25.444,85444
SAI,2020-08-16,2020,1036,47,1:23.699,83699
NOR,2020-08-02,2020,1034,5,2:13.298,133298
SAI,2020-07-12,2020,1032,63,1:08.461,68461
SAI,2020-09-27,2020,1040,49,1:39.410,99410
SAI,2020-09-27,2020,1040,31,1:41.589,101589
SAI,2020-07-19,2020,1033,43,1:21.479,81479
SAI,2020-09-06,2020,1038,20,1:47.228,107228
SAI,2020-11-01,2020,1043,14,1:25.159,85159
SAI,2020-11-15,2020,1044,58,1:40.303,100303
SAI,2020-09-13,2020,1039,28,1:25.689,85689
SAI,2020-09-13,2020,1039,34,1:23.973,83973
SAI,2020-08-30,2020,1037,44,1:51.949,111949
SAI,2020-09-06,2020,1038,45,1:24.922,84922
SAI,2020-11-01,2020,1043,58,1:23.195,83195
SAI,2020-11-15,2020,1044,32,1:45.056,105056
SAI,2020-07-05,2020,1031,68,1:08.712,68712
SAI,2020-07-12,2020,1032,13,1:09.988,69988
SAI,2020-09-13,2020,1039,28,1:25.932,85932
SAI,2020-10-11,2020,1041,32,1:31.606,91606
SAI,2020-10-11,2020,1041,9,1:35.537,95537
SAI,2020-11-01,2020,1043,2,1:50.507,110507
SAI,2020-08-16,2020,1036,49,1:22.382,82382
SAI,2020-08-16,2020,1036,35,1:24.164,84164
SAI,2020-08-09,2020,1035,17,1:32.711,92711
SAI,2020-07-19,2020,1033,70,1:16.627,76627
SAI,2020-10-25,2020,1042,41,1:22.000,82000
SAI,2020-09-06,2020,1038,14,1:25.931,85931
SAI,2020-08-16,2020,1036,30,1:42.640,102640
SAI,2020-08-16,2020,1036,3,1:24.823,84823
SAI,2020-08-16,2020,1036,3,1:25.241,85241
SAI,2020-09-27,2020,1040,2,3:07.172,187172
SAI,2020-09-06,2020,1038,43,1:24.856,84856
SAI,2020-11-01,2020,1043,21,1:21.319,81319
NOR,2020-11-15,2020,1044,11,1:48.431,108431
SAI,2020-08-02,2020,1034,49,1:31.173,91173
SAI,2020-08-09,2020,1035,49,1:32.288,92288
SAI,2020-07-12,2020,1032,32,1:26.926,86926
SAI,2020-09-06,2020,1038,6,1:26.064,86064
SAI,2020-09-06,2020,1038,33,1:25.029,85029
SAI,2020-08-16,2020,1036,45,1:25.256,85256
SAI,2020-08-02,2020,1034,17,2:34.095,154095
SAI,2020-07-19,2020,1033,37,1:22.304,82304
SAI,2020-07-12,2020,1032,50,1:08.968,68968
SAI,2020-07-12,2020,1032,52,1:08.762,68762
SAI,2020-08-30,2020,1037,5,1:52.563,112563
SAI,2020-10-11,2020,1041,24,1:32.587,92587
SAI,2020-11-01,2020,1043,10,1:20.884,80884
SAI,2020-08-16,2020,1036,14,1:25.362,85362
SAI,2020-08-02,2020,1034,17,2:33.881,153881
SAI,2020-08-09,2020,1035,33,1:32.928,92928
SAI,2020-07-19,2020,1033,5,1:29.816,89816
SAI,2020-07-05,2020,1031,21,1:10.012,70012
SAI,2020-09-13,2020,1039,19,1:25.681,85681
SAI,2020-09-06,2020,1038,25,1:57.537,117537
SAI,2020-08-16,2020,1036,20,1:23.394,83394
SAI,2020-08-02,2020,1034,44,1:30.532,90532
SAI,2020-07-19,2020,1033,64,1:20.641,80641
SAI,2020-07-12,2020,1032,61,1:08.769,68769
SAI,2020-07-19,2020,1033,23,1:23.762,83762
SAI,2020-08-30,2020,1037,10,2:03.917,123917
SAI,2020-08-30,2020,1037,37,1:48.083,108083
SAI,2020-09-06,2020,1038,13,1:25.915,85915
SAI,2020-11-01,2020,1043,35,1:19.028,79028
SAI,2020-07-05,2020,1031,27,1:23.601,83601
NOR,2020-08-16,2020,1036,10,1:25.422,85422
SAI,2020-08-02,2020,1034,46,1:29.981,89981
SAI,2020-10-11,2020,1041,54,1:29.293,89293
SAI,2020-07-05,2020,1031,63,1:10.387,70387
SAI,2020-08-16,2020,1036,8,1:26.147,86147
SAI,2020-08-09,2020,1035,10,1:32.657,92657
SAI,2020-09-27,2020,1040,52,1:37.352,97352
SAI,2020-10-25,2020,1042,63,1:22.786,82786
SAI,2020-10-25,2020,1042,47,1:21.090,81090
SAI,2020-10-25,2020,1042,56,1:21.350,81350
SAI,2020-09-13,2020,1039,58,1:21.236,81236
SAI,2020-09-13,2020,1039,12,1:23.851,83851
SAI,2020-08-30,2020,1037,19,1:50.002,110002
SAI,2020-10-11,2020,1041,14,1:51.656,111656
SAI,2020-10-11,2020,1041,43,1:31.978,91978
SAI,2020-11-15,2020,1044,26,1:43.211,103211
SAI,2020-11-15,2020,1044,7,1:55.294,115294
SAI,2020-11-15,2020,1044,24,1:47.054,107054
SAI,2020-08-02,2020,1034,21,1:33.510,93510
SAI,2020-07-05,2020,1031,65,1:08.518,68518
SAI,2020-07-12,2020,1032,65,1:08.267,68267
SAI,2020-11-01,2020,1043,15,1:20.466,80466
SAI,2020-10-25,2020,1042,53,1:21.218,81218
SAI,2020-10-25,2020,1042,14,1:23.956,83956
SAI,2020-09-13,2020,1039,17,1:24.194,84194
SAI,2020-08-30,2020,1037,27,1:48.305,108305
SAI,2020-09-06,2020,1038,16,1:26.266,86266
NOR,2020-10-11,2020,1041,10,1:34.599,94599
SAI,2020-08-16,2020,1036,62,1:22.909,82909
SAI,2020-11-15,2020,1044,45,1:42.295,102295
SAI,2020-08-09,2020,1035,32,1:32.263,92263
NOR,2020-07-05,2020,1031,39,1:09.026,69026
SAI,2020-07-19,2020,1033,24,1:21.469,81469
SAI,2020-07-19,2020,1033,10,1:27.168,87168
SAI,2020-08-30,2020,1037,19,1:48.752,108752
SAI,2020-11-01,2020,1043,40,1:18.735,78735
SAI,2020-07-05,2020,1031,13,1:09.333,69333
SAI,2020-10-25,2020,1042,56,1:20.871,80871
SAI,2020-09-13,2020,1039,38,1:22.562,82562
NOR,2020-07-19,2020,1033,42,1:19.945,79945
SAI,2020-09-06,2020,1038,39,1:24.249,84249
SAI,2020-09-06,2020,1038,38,1:25.054,85054
SAI,2020-08-16,2020,1036,55,1:22.961,82961
SAI,2020-07-12,2020,1032,48,1:09.022,69022
SAI,2020-07-12,2020,1032,62,1:08.840,68840
SAI,2020-09-27,2020,1040,13,1:42.875,102875
SAI,2020-10-25,2020,1042,63,1:22.248,82248
SAI,2020-09-13,2020,1039,43,1:42.623,102623
SAI,2020-08-30,2020,1037,44,1:49.957,109957
SAI,2020-10-11,2020,1041,55,1:31.701,91701
SAI,2020-07-05,2020,1031,64,1:10.415,70415
SAI,2020-11-15,2020,1044,3,2:00.938,120938
SAI,2020-08-09,2020,1035,13,1:33.420,93420
SAI,2020-07-05,2020,1031,61,1:11.756,71756
SAI,2020-09-27,2020,1040,32,1:39.305,99305
SAI,2020-09-13,2020,1039,55,1:20.656,80656
SAI,2020-10-11,2020,1041,47,2:41.592,161592
SAI,2020-11-01,2020,1043,31,1:19.702,79702
SAI,2020-08-16,2020,1036,37,1:24.293,84293
SAI,2020-11-15,2020,1044,35,1:41.924,101924
SAI,2020-08-02,2020,1034,51,1:31.227,91227
SAI,2020-07-05,2020,1031,51,1:24.700,84700
NOR,2020-07-05,2020,1031,13,1:10.309,70309
SAI,2020-07-05,2020,1031,54,1:37.290,97290
SAI,2020-09-27,2020,1040,26,1:40.695,100695
SAI,2020-09-13,2020,1039,30,1:30.827,90827
SAI,2020-09-13,2020,1039,48,1:22.581,82581
SAI,2020-11-01,2020,1043,3,1:22.688,82688
SAI,2020-08-02,2020,1034,31,1:31.960,91960
SAI,2020-08-09,2020,1035,4,1:31.562,91562
SAI,2020-07-19,2020,1033,20,1:25.517,85517
SAI,2020-07-12,2020,1032,13,1:09.830,69830
SAI,2020-10-25,2020,1042,30,1:21.149,81149
SAI,2020-10-25,2020,1042,27,1:22.090,82090
SAI,2020-09-13,2020,1039,30,1:23.257,83257
SAI,2020-09-13,2020,1039,26,1:24.951,84951
SAI,2020-08-09,2020,1035,27,1:34.025,94025
SAI,2020-07-19,2020,1033,55,1:20.568,80568
SAI,2020-07-05,2020,1031,56,1:56.363,116363
SAI,2020-10-25,2020,1042,44,1:21.728,81728
SAI,2020-07-19,2020,1033,30,1:22.026,82026
SAI,2020-11-01,2020,1043,33,1:18.491,78491
SAI,2020-11-01,2020,1043,47,1:17.707,77707
SAI,2020-08-16,2020,1036,39,1:23.652,83652
SAI,2020-07-12,2020,1032,49,1:09.069,69069
NOR,2020-09-06,2020,1038,34,1:24.736,84736
SAI,2020-11-15,2020,1044,7,1:52.562,112562
SAI,2020-11-15,2020,1044,26,1:44.974,104974
SAI,2020-11-15,2020,1044,5,2:03.251,123251
SAI,2020-08-02,2020,1034,47,1:30.880,90880
SAI,2020-08-09,2020,1035,35,1:33.640,93640
SAI,2020-07-19,2020,1033,49,1:22.188,82188
SAI,2020-07-19,2020,1033,40,1:20.445,80445
SAI,2020-07-12,2020,1032,33,1:07.897,67897
SAI,2020-07-12,2020,1032,15,1:09.819,69819
NOR,2020-07-19,2020,1033,23,1:23.762,83762
SAI,2020-10-11,2020,1041,16,1:54.702,114702
SAI,2020-11-01,2020,1043,3,1:19.911,79911
SAI,2020-11-15,2020,1044,3,1:57.336,117336
SAI,2020-08-09,2020,1035,20,1:33.809,93809
SAI,2020-07-19,2020,1033,7,1:25.235,85235
SAI,2020-10-25,2020,1042,56,1:20.090,80090
SAI,2020-09-13,2020,1039,3,2:16.967,136967
SAI,2020-08-16,2020,1036,12,1:25.619,85619
SAI,2020-11-15,2020,1044,6,1:58.901,118901
SAI,2020-08-09,2020,1035,34,1:32.310,92310
SAI,2020-07-19,2020,1033,59,1:22.032,82032
SAI,2020-07-12,2020,1032,10,1:10.525,70525
SAI,2020-09-27,2020,1040,35,1:41.475,101475
SAI,2020-09-13,2020,1039,8,26:20.159,1580159
SAI,2020-09-13,2020,1039,25,1:25.001,85001
SAI,2020-09-06,2020,1038,44,1:25.547,85547
SAI,2020-10-11,2020,1041,7,1:35.238,95238
SAI,2020-10-11,2020,1041,53,1:32.134,92134
SAI,2020-11-01,2020,1043,32,1:19.115,79115
SAI,2020-08-16,2020,1036,22,1:25.400,85400
SAI,2020-11-15,2020,1044,48,1:41.367,101367
SAI,2020-08-09,2020,1035,10,1:32.838,92838
SAI,2020-07-19,2020,1033,31,1:22.340,82340
SAI,2020-08-30,2020,1037,15,1:51.894,111894
NOR,2020-08-30,2020,1037,24,1:50.318,110318
SAI,2020-11-01,2020,1043,13,1:20.659,80659
SAI,2020-11-01,2020,1043,25,1:20.461,80461
SAI,2020-08-16,2020,1036,53,1:23.543,83543
SAI,2020-08-02,2020,1034,1,1:40.838,100838
SAI,2020-08-09,2020,1035,36,1:30.952,90952
SAI,2020-07-12,2020,1032,30,1:09.472,69472
SAI,2020-09-13,2020,1039,55,1:21.490,81490
SAI,2020-08-30,2020,1037,36,1:48.753,108753
SAI,2020-08-16,2020,1036,25,1:24.157,84157
SAI,2020-07-05,2020,1031,10,1:11.654,71654
SAI,2020-09-13,2020,1039,11,1:25.652,85652
SAI,2020-09-13,2020,1039,38,1:22.873,82873
SAI,2020-08-30,2020,1037,21,1:51.698,111698
SAI,2020-08-30,2020,1037,32,1:49.389,109389
SAI,2020-09-06,2020,1038,33,1:24.505,84505
SAI,2020-11-01,2020,1043,59,1:19.379,79379
NOR,2020-11-15,2020,1044,4,1:59.566,119566
SAI,2020-08-02,2020,1034,20,1:33.728,93728
SAI,2020-08-09,2020,1035,29,1:31.702,91702
SAI,2020-07-19,2020,1033,17,1:24.467,84467
SAI,2020-07-12,2020,1032,63,1:07.785,67785
SAI,2020-09-13,2020,1039,25,1:25.409,85409
SAI,2020-10-11,2020,1041,51,1:30.893,90893
SAI,2020-10-11,2020,1041,1,1:39.301,99301
SAI,2020-08-02,2020,1034,34,1:31.149,91149
SAI,2020-09-27,2020,1040,19,1:42.989,102989
SAI,2020-10-25,2020,1042,29,1:24.010,84010
SAI,2020-10-25,2020,1042,63,1:21.102,81102
NOR,2020-10-25,2020,1042,50,1:21.457,81457
SAI,2020-10-11,2020,1041,19,1:31.150,91150
SAI,2020-08-02,2020,1034,8,1:33.521,93521
SAI,2020-08-09,2020,1035,24,1:32.957,92957
SAI,2020-09-27,2020,1040,17,1:48.279,108279
SAI,2020-07-19,2020,1033,54,1:19.550,79550
NOR,2020-07-19,2020,1033,2,1:37.469,97469
SAI,2020-07-19,2020,1033,52,1:20.543,80543
SAI,2020-09-06,2020,1038,5,1:25.811,85811
SAI,2020-09-06,2020,1038,29,1:27.314,87314
SAI,2020-11-01,2020,1043,45,1:17.963,77963
SAI,2020-11-01,2020,1043,45,1:19.010,79010
SAI,2020-08-16,2020,1036,46,1:23.794,83794
SAI,2020-08-09,2020,1035,6,1:33.881,93881
SAI,2020-07-12,2020,1032,14,1:10.024,70024
SAI,2020-10-11,2020,1041,3,1:35.515,95515
SAI,2020-11-01,2020,1043,41,1:19.164,79164
SAI,2020-07-05,2020,1031,17,1:09.046,69046
SAI,2020-08-16,2020,1036,18,1:25.359,85359
SAI,2020-11-15,2020,1044,43,1:40.289,100289
SAI,2020-08-02,2020,1034,50,1:29.122,89122
SAI,2020-08-09,2020,1035,9,1:34.153,94153
SAI,2020-07-05,2020,1031,5,1:10.333,70333
SAI,2020-07-12,2020,1032,19,1:10.203,70203
SAI,2020-07-12,2020,1032,21,1:09.819,69819
NOR,2020-09-27,2020,1040,44,1:41.453,101453
SAI,2020-10-25,2020,1042,37,1:21.596,81596
SAI,2020-10-11,2020,1041,44,1:55.473,115473
SAI,2020-10-11,2020,1041,34,1:32.923,92923
SAI,2020-11-01,2020,1043,20,1:20.098,80098
SAI,2020-10-11,2020,1041,22,1:32.651,92651
SAI,2020-11-01,2020,1043,15,1:21.189,81189
SAI,2020-08-16,2020,1036,52,1:24.008,84008
SAI,2020-11-15,2020,1044,28,1:44.754,104754
SAI,2020-08-09,2020,1035,34,1:50.675,110675
SAI,2020-07-19,2020,1033,48,1:21.370,81370
SAI,2020-07-12,2020,1032,69,1:10.254,70254
SAI,2020-09-27,2020,1040,4,2:51.581,171581
SAI,2020-10-25,2020,1042,3,1:23.995,83995
SAI,2020-10-25,2020,1042,53,1:21.362,81362
SAI,2020-09-06,2020,1038,7,1:26.269,86269
SAI,2020-08-16,2020,1036,2,1:27.659,87659
SAI,2020-11-15,2020,1044,50,1:41.312,101312
SAI,2020-08-09,2020,1035,21,1:54.658,114658
SAI,2020-10-25,2020,1042,18,1:23.074,83074
SAI,2020-11-01,2020,1043,55,2:13.381,133381
SAI,2020-11-01,2020,1043,48,1:17.924,77924
SAI,2020-11-15,2020,1044,14,2:06.620,126620
SAI,2020-11-15,2020,1044,47,1:40.312,100312
SAI,2020-07-19,2020,1033,6,1:26.598,86598
SAI,2020-07-05,2020,1031,3,1:11.786,71786
NOR,2020-07-05,2020,1031,34,1:09.008,69008
SAI,2020-07-05,2020,1031,10,1:10.495,70495
SAI,2020-10-25,2020,1042,38,1:23.579,83579
SAI,2020-09-13,2020,1039,41,1:24.346,84346
SAI,2020-07-05,2020,1031,12,1:10.549,70549
SAI,2020-08-16,2020,1036,58,1:21.713,81713
SAI,2020-11-15,2020,1044,51,1:41.625,101625
SAI,2020-07-19,2020,1033,54,1:21.175,81175
SAI,2020-11-15,2020,1044,19,1:47.118,107118
SAI,2020-08-02,2020,1034,2,2:17.923,137923
SAI,2020-07-12,2020,1032,28,1:10.009,70009
SAI,2020-07-12,2020,1032,51,1:08.941,68941
SAI,2020-07-19,2020,1033,23,1:21.765,81765
SAI,2020-08-30,2020,1037,6,1:52.828,112828
SAI,2020-09-06,2020,1038,28,2:02.677,122677
SAI,2020-11-01,2020,1043,29,1:30.597,90597
SAI,2020-11-01,2020,1043,33,1:18.930,78930
SAI,2020-07-19,2020,1033,64,1:20.482,80482
SAI,2020-09-13,2020,1039,47,1:29.573,89573
SAI,2020-07-19,2020,1033,68,1:21.418,81418
SAI,2020-07-19,2020,1033,18,1:27.577,87577
SAI,2020-07-19,2020,1033,8,1:24.978,84978
SAI,2020-08-30,2020,1037,41,1:49.860,109860
SAI,2020-09-06,2020,1038,23,2:00.155,120155
SAI,2020-11-01,2020,1043,4,1:21.863,81863
SAI,2020-07-12,2020,1032,24,1:09.352,69352
SAI,2020-10-25,2020,1042,55,1:21.468,81468
SAI,2020-09-06,2020,1038,43,1:25.962,85962
NOR,2020-11-01,2020,1043,3,1:21.694,81694
SAI,2020-08-09,2020,1035,33,1:30.705,90705
SAI,2020-08-09,2020,1035,8,1:33.267,93267
SAI,2020-07-19,2020,1033,27,1:23.733,83733
SAI,2020-07-19,2020,1033,47,1:26.179,86179
SAI,2020-07-12,2020,1032,68,1:12.203,72203
NOR,2020-07-12,2020,1032,31,1:09.236,69236
SAI,2020-09-06,2020,1038,50,1:25.344,85344
SAI,2020-11-01,2020,1043,28,1:18.450,78450
SAI,2020-07-12,2020,1032,67,1:07.299,67299
SAI,2020-09-27,2020,1040,37,1:38.432,98432
SAI,2020-10-25,2020,1042,31,1:21.073,81073
SAI,2020-07-19,2020,1033,2,1:38.734,98734
SAI,2020-08-30,2020,1037,17,1:51.569,111569
SAI,2020-08-30,2020,1037,3,1:51.516,111516
NOR,2020-08-16,2020,1036,27,1:25.455,85455
NOR,2020-08-16,2020,1036,33,1:25.686,85686
SAI,2020-08-02,2020,1034,31,1:32.275,92275
SAI,2020-09-27,2020,1040,29,1:40.404,100404
SAI,2020-10-25,2020,1042,22,1:22.040,82040
SAI,2020-10-25,2020,1042,44,1:20.571,80571
SAI,2020-08-30,2020,1037,38,1:48.964,108964
SAI,2020-09-06,2020,1038,8,1:25.006,85006
SAI,2020-08-16,2020,1036,7,1:25.818,85818
SAI,2020-11-15,2020,1044,37,1:42.572,102572
SAI,2020-07-19,2020,1033,61,1:20.968,80968
SAI,2020-07-19,2020,1033,10,1:22.402,82402
SAI,2020-10-25,2020,1042,43,1:26.691,86691
SAI,2020-08-30,2020,1037,36,2:04.365,124365
SAI,2020-08-30,2020,1037,2,1:54.314,114314
NOR,2020-11-01,2020,1043,2,1:22.509,82509
SAI,2020-07-05,2020,1031,26,1:42.320,102320
SAI,2020-08-16,2020,1036,36,1:26.454,86454
SAI,2020-11-15,2020,1044,39,1:40.329,100329
SAI,2020-07-19,2020,1033,62,1:19.564,79564
SAI,2020-10-25,2020,1042,62,1:22.038,82038
SAI,2020-08-30,2020,1037,27,1:48.274,108274
SAI,2020-10-11,2020,1041,12,1:55.084,115084
SAI,2020-08-16,2020,1036,48,1:25.244,85244
SAI,2020-08-02,2020,1034,5,2:08.087,128087
SAI,2020-08-09,2020,1035,27,1:32.341,92341
SAI,2020-09-27,2020,1040,40,1:38.340,98340
SAI,2020-10-25,2020,1042,9,1:23.950,83950
SAI,2020-09-13,2020,1039,51,1:21.815,81815
SAI,2020-10-11,2020,1041,52,1:32.878,92878
SAI,2020-11-01,2020,1043,46,1:18.764,78764
SAI,2020-08-09,2020,1035,4,1:34.268,94268
SAI,2020-07-12,2020,1032,52,1:09.015,69015
SAI,2020-10-25,2020,1042,41,1:21.753,81753
SAI,2020-10-25,2020,1042,23,1:22.494,82494
SAI,2020-09-13,2020,1039,15,1:25.560,85560
NOR,2020-07-19,2020,1033,3,1:38.237,98237
SAI,2020-10-11,2020,1041,31,1:32.431,92431
SAI,2020-11-01,2020,1043,23,1:19.908,79908
SAI,2020-11-01,2020,1043,62,1:18.991,78991
SAI,2020-07-05,2020,1031,16,1:09.142,69142
SAI,2020-08-16,2020,1036,17,1:25.107,85107
SAI,2020-11-15,2020,1044,36,1:48.624,108624
SAI,2020-08-09,2020,1035,19,1:53.869,113869
SAI,2020-07-05,2020,1031,50,1:09.299,69299
SAI,2020-08-09,2020,1035,27,1:31.546,91546
NOR,2020-07-05,2020,1031,26,1:30.234,90234
SAI,2020-07-12,2020,1032,27,1:09.219,69219
SAI,2020-10-25,2020,1042,27,1:22.800,82800
SAI,2020-09-13,2020,1039,56,1:20.830,80830
SAI,2020-07-19,2020,1033,20,1:23.497,83497
SAI,2020-10-11,2020,1041,3,1:35.082,95082
SAI,2020-08-16,2020,1036,53,1:22.921,82921
SAI,2020-08-02,2020,1034,41,1:29.281,89281
SAI,2020-07-19,2020,1033,2,1:35.320,95320
SAI,2020-07-12,2020,1032,30,1:08.112,68112
SAI,2020-09-13,2020,1039,21,1:25.001,85001
SAI,2020-08-30,2020,1037,2,1:54.848,114848
SAI,2020-09-06,2020,1038,32,1:24.392,84392
SAI,2020-09-06,2020,1038,5,1:25.951,85951
SAI,2020-08-09,2020,1035,6,1:33.049,93049
NOR,2020-07-05,2020,1031,49,1:08.695,68695
SAI,2020-09-27,2020,1040,37,1:42.814,102814
SAI,2020-07-19,2020,1033,6,1:25.863,85863
SAI,2020-07-19,2020,1033,15,1:25.689,85689
SAI,2020-10-11,2020,1041,37,1:32.994,92994
SAI,2020-08-02,2020,1034,34,1:32.497,92497
NOR,2020-08-02,2020,1034,43,1:30.209,90209
SAI,2020-07-12,2020,1032,24,1:09.415,69415
NOR,2020-09-27,2020,1040,7,1:44.746,104746
SAI,2020-10-25,2020,1042,34,1:23.048,83048
NOR,2020-08-30,2020,1037,11,2:33.578,153578
SAI,2020-09-06,2020,1038,3,1:26.925,86925
SAI,2020-07-05,2020,1031,46,1:08.797,68797
SAI,2020-08-16,2020,1036,21,1:25.647,85647
SAI,2020-11-15,2020,1044,46,1:41.576,101576
SAI,2020-09-27,2020,1040,28,1:39.584,99584
SAI,2020-08-16,2020,1036,52,1:21.616,81616
SAI,2020-08-16,2020,1036,10,1:24.745,84745
SAI,2020-11-15,2020,1044,46,1:57.719,117719
SAI,2020-11-15,2020,1044,49,1:45.674,105674
SAI,2020-11-15,2020,1044,57,1:42.818,102818
SAI,2020-07-12,2020,1032,29,1:10.469,70469
SAI,2020-07-12,2020,1032,29,1:10.368,70368
SAI,2020-11-01,2020,1043,10,1:26.022,86022
NOR,2020-08-02,2020,1034,46,1:30.291,90291
SAI,2020-07-05,2020,1031,8,1:10.912,70912
SAI,2020-11-01,2020,1043,15,1:19.128,79128
SAI,2020-08-02,2020,1034,9,1:33.461,93461
SAI,2020-07-12,2020,1032,16,1:10.373,70373
SAI,2020-10-11,2020,1041,19,1:32.255,92255
SAI,2020-11-01,2020,1043,3,1:21.729,81729
SAI,2020-08-09,2020,1035,10,1:54.192,114192
SAI,2020-07-12,2020,1032,40,1:08.358,68358
SAI,2020-10-11,2020,1041,43,1:33.627,93627
SAI,2020-10-11,2020,1041,5,1:34.167,94167
SAI,2020-10-11,2020,1041,26,1:33.016,93016
SAI,2020-11-01,2020,1043,1,1:30.849,90849
SAI,2020-11-01,2020,1043,18,1:20.173,80173
SAI,2020-11-15,2020,1044,49,1:47.816,107816
SAI,2020-09-27,2020,1040,18,1:41.062,101062
SAI,2020-09-13,2020,1039,6,2:20.751,140751
NOR,2020-09-06,2020,1038,11,1:25.776,85776
SAI,2020-07-05,2020,1031,45,1:10.476,70476
SAI,2020-08-16,2020,1036,36,1:24.298,84298
SAI,2020-11-15,2020,1044,17,1:45.990,105990
SAI,2020-07-12,2020,1032,39,1:10.026,70026
SAI,2020-07-12,2020,1032,39,1:09.329,69329
SAI,2020-07-12,2020,1032,62,1:08.807,68807
SAI,2020-10-25,2020,1042,47,1:22.076,82076
SAI,2020-07-19,2020,1033,21,1:23.215,83215
SAI,2020-09-06,2020,1038,33,1:24.658,84658
SAI,2020-09-06,2020,1038,9,1:26.798,86798
SAI,2020-08-16,2020,1036,37,1:24.097,84097
SAI,2020-07-05,2020,1031,56,2:02.702,122702
NOR,2020-07-05,2020,1031,56,1:54.196,114196
SAI,2020-07-05,2020,1031,67,1:10.393,70393
SAI,2020-07-12,2020,1032,8,1:09.065,69065
SAI,2020-09-13,2020,1039,11,1:24.163,84163
SAI,2020-09-06,2020,1038,47,1:24.245,84245
SAI,2020-10-11,2020,1041,19,1:33.501,93501
SAI,2020-10-11,2020,1041,15,1:33.716,93716
SAI,2020-09-27,2020,1040,16,1:41.944,101944
SAI,2020-11-01,2020,1043,26,1:19.610,79610
SAI,2020-09-27,2020,1040,15,1:41.849,101849
SAI,2020-07-05,2020,1031,58,1:50.394,110394
SAI,2020-08-16,2020,1036,1,1:32.118,92118
SAI,2020-08-16,2020,1036,5,1:25.663,85663
SAI,2020-11-15,2020,1044,27,1:45.140,105140
SAI,2020-11-15,2020,1044,40,1:40.431,100431
SAI,2020-08-02,2020,1034,22,1:31.418,91418
SAI,2020-08-09,2020,1035,45,1:31.029,91029
SAI,2020-07-05,2020,1031,48,1:09.031,69031
SAI,2020-07-19,2020,1033,25,1:22.159,82159
SAI,2020-07-12,2020,1032,42,1:09.287,69287
SAI,2020-09-27,2020,1040,23,1:40.703,100703
SAI,2020-08-30,2020,1037,4,1:51.940,111940
NOR,2020-08-30,2020,1037,6,1:51.799,111799
SAI,2020-11-01,2020,1043,7,1:20.864,80864
SAI,2020-10-25,2020,1042,12,1:25.013,85013
SAI,2020-08-30,2020,1037,4,1:50.568,110568
SAI,2020-10-11,2020,1041,15,1:33.644,93644
SAI,2020-11-01,2020,1043,57,2:03.885,123885
SAI,2020-08-16,2020,1036,49,1:22.460,82460
SAI,2020-11-15,2020,1044,22,1:44.400,104400
NOR,2020-09-13,2020,1039,45,23:15.827,1395827
SAI,2020-08-30,2020,1037,36,1:49.097,109097
SAI,2020-08-16,2020,1036,21,1:30.029,90029
SAI,2020-08-16,2020,1036,6,1:25.235,85235
SAI,2020-07-19,2020,1033,68,1:21.797,81797
SAI,2020-10-25,2020,1042,60,1:22.851,82851
SAI,2020-07-19,2020,1033,55,1:21.594,81594
SAI,2020-11-01,2020,1043,37,1:18.874,78874
SAI,2020-08-16,2020,1036,51,1:40.359,100359
SAI,2020-08-16,2020,1036,40,1:23.714,83714
SAI,2020-11-15,2020,1044,11,2:08.902,128902
SAI,2020-09-27,2020,1040,44,1:42.019,102019
SAI,2020-10-25,2020,1042,42,1:21.807,81807
SAI,2020-10-11,2020,1041,50,1:30.442,90442
SAI,2020-10-11,2020,1041,46,1:51.967,111967
SAI,2020-08-16,2020,1036,31,1:22.574,82574
NOR,2020-08-16,2020,1036,54,1:22.682,82682
SAI,2020-11-15,2020,1044,4,2:00.833,120833
SAI,2020-08-09,2020,1035,6,1:34.296,94296
NOR,2020-08-09,2020,1035,17,1:33.245,93245
SAI,2020-07-19,2020,1033,42,1:21.058,81058
SAI,2020-08-30,2020,1037,12,2:54.912,174912
